Site,Device,MAC,Type,Date,Start Time,Stop Time,Timestamp,Value
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/24/2025,2:51:21 PM,2:51:52 PM,1742845881,172.59
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/24/2025,2:51:22 PM,2:51:52 PM,1742845882,209.83
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/24/2025,3:01:11 PM,3:01:41 PM,1742846471,625.85
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/24/2025,3:01:37 PM,3:02:07 PM,1742846497,-137.96
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/24/2025,3:06:25 PM,3:06:55 PM,1742846785,110.79
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/24/2025,3:07:03 PM,3:07:33 PM,1742846823,91.33
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,10:46:54 AM,10:47:39 AM,1742917614,55.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,10:47:45 AM,10:48:15 AM,1742917665,273.04
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,10:47:45 AM,10:48:15 AM,1742917665,273.04
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,10:51:30 AM,10:52:00 AM,1742917890,169.44
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,10:52:13 AM,10:52:43 AM,1742917933,-65.44
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:13:24 AM,11:14:26 AM,1742919204,53.28
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:13:55 AM,11:14:25 AM,1742919235,466.49
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:14:40 AM,11:15:10 AM,1742919280,-249.25
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:15:13 AM,11:15:43 AM,1742919313,134.38
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:15:17 AM,11:15:47 AM,1742919317,106.36
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:15:50 AM,11:16:20 AM,1742919350,195.8
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:16:19 AM,11:16:49 AM,1742919379,-89.82
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:38:04 AM,11:38:34 AM,1742920684,667.46
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:38:31 AM,11:39:01 AM,1742920711,-89.79
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:39:13 AM,11:39:43 AM,1742920753,46.68
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,11:55:49 AM,11:56:19 AM,1742921749,202.64
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,11:56:17 AM,11:56:47 AM,1742921777,-227.95
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Masking,3/25/2025,1:22:25 PM,1:22:55 PM,1742926945,124.85
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,2:23:42 PM,2:24:12 PM,1742930622,39.13
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,2:34:08 PM,2:34:38 PM,1742931248,37.93
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/25/2025,3:03:44 PM,3:04:17 PM,1742933024,544.72
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/25/2025,3:04:10 PM,3:04:42 PM,1742933050,151.21
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,9:25:33 AM,9:26:03 AM,1742999133,300.7
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,9:25:59 AM,9:26:29 AM,1742999159,-63.63
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,10:32:46 AM,10:33:18 AM,1743003166,43.05
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,10:34:28 AM,10:34:58 AM,1743003268,112.83
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,11:12:02 AM,11:12:32 AM,1743005522,260.88
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,11:12:27 AM,11:12:57 AM,1743005547,-326.94
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,11:12:57 AM,11:13:27 AM,1743005577,596.64
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,11:13:09 AM,11:13:39 AM,1743005589,82.67
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,11:16:42 AM,11:17:13 AM,1743005802,293.06
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,11:17:07 AM,11:17:37 AM,1743005827,962.79
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,11:17:29 AM,11:17:59 AM,1743005849,86.65
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,11:18:04 AM,11:18:34 AM,1743005884,-71.68
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,11:38:52 AM,11:39:45 AM,1743007132,67.38
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,3/26/2025,11:39:32 AM,11:40:02 AM,1743007172,116.66
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/26/2025,12:26:13 PM,12:27:01 PM,1743009973,131.96
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,3/27/2025,8:40:08 AM,8:40:38 AM,1743082808,74.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,8:31:16 AM,8:31:52 AM,1744032676,111.64
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,9:59:37 AM,10:00:07 AM,1744037977,191
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,10:00:06 AM,10:00:36 AM,1744038006,30.52
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:01:13 AM,10:01:43 AM,1744038073,109
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:12:08 AM,10:12:38 AM,1744038728,132.99
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:12:46 AM,10:13:19 AM,1744038766,124.5
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,10:13:16 AM,10:13:46 AM,1744038796,81.56
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:14:10 AM,10:14:40 AM,1744038850,85.33
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,10:14:45 AM,10:15:15 AM,1744038885,-163.61
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:15:29 AM,10:15:59 AM,1744038929,84.37
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:26:26 AM,10:26:56 AM,1744039586,55.26
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:26:59 AM,10:27:29 AM,1744039619,195.05
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,10:27:25 AM,10:27:55 AM,1744039645,-27.42
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,10:47:17 AM,10:47:47 AM,1744040837,334.29
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,10:47:42 AM,10:48:12 AM,1744040862,-64.75
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,11:04:16 AM,11:04:46 AM,1744041856,107.81
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,1:25:25 PM,1:25:55 PM,1744050325,388.7
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,1:25:52 PM,1:26:22 PM,1744050352,51.74
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,1:25:57 PM,1:26:27 PM,1744050357,145.53
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,1:34:04 PM,1:34:38 PM,1744050844,283.19
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,1:34:31 PM,1:35:01 PM,1744050871,191.05
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,1:35:10 PM,1:35:40 PM,1744050910,63.41
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:04:20 PM,2:05:33 PM,1744052660,45.51
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:05:08 PM,2:05:38 PM,1744052708,486.96
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:05:41 PM,2:06:11 PM,1744052741,24.34
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:05:49 PM,2:06:21 PM,1744052749,118.51
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:06:19 PM,2:06:49 PM,1744052779,44.33
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:06:56 PM,2:07:26 PM,1744052816,387.58
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:07:22 PM,2:07:52 PM,1744052842,89.39
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:07:33 PM,2:08:03 PM,1744052853,468.32
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:19:07 PM,2:19:37 PM,1744053547,39.12
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:45:08 PM,2:46:06 PM,1744055108,56.12
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:46:03 PM,2:46:33 PM,1744055163,236.11
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/07/2025,2:46:35 PM,2:47:07 PM,1744055195,241.07
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/07/2025,2:47:00 PM,2:47:30 PM,1744055220,15.1
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/08/2025,3:01:47 PM,3:02:20 PM,1744142507,100.39
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/08/2025,3:02:21 PM,3:02:51 PM,1744142541,18.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Masking,4/09/2025,9:46:22 AM,9:47:01 AM,1744209982,553.53
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,9:49:09 AM,9:49:39 AM,1744210149,243.84
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,9:49:37 AM,9:50:07 AM,1744210177,-7.42
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,10:36:47 AM,10:37:42 AM,1744213007,1438.52
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,10:37:11 AM,10:37:41 AM,1744213031,791.92
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,11:14:55 AM,11:15:35 AM,1744215295,939.16
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,11:15:21 AM,11:15:51 AM,1744215321,502.09
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,11:15:41 AM,11:16:11 AM,1744215341,692.79
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,11:16:07 AM,11:16:37 AM,1744215367,-511.85
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,11:37:39 AM,11:38:09 AM,1744216659,123.42
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,12:05:36 PM,12:06:20 PM,1744218336,104.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,12:06:07 PM,12:06:37 PM,1744218367,120.26
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,12:06:36 PM,12:07:06 PM,1744218396,133.57
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/09/2025,12:38:25 PM,12:39:23 PM,1744220305,280.51
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/09/2025,12:38:53 PM,12:39:23 PM,1744220333,2095.25
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,8:29:25 AM,8:29:55 AM,1744291765,420.81
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,8:29:50 AM,8:30:20 AM,1744291790,-64.85
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,9:22:36 AM,9:23:25 AM,1744294956,65.39
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,9:23:14 AM,9:23:44 AM,1744294994,1679.57
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,9:23:31 AM,9:24:01 AM,1744295011,285.46
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,9:23:59 AM,9:24:29 AM,1744295039,814.83
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,11:11:07 AM,11:12:14 AM,1744301467,150.59
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,11:11:37 AM,11:12:07 AM,1744301497,127.63
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,11:21:18 AM,11:22:20 AM,1744302078,748.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,11:21:45 AM,11:22:15 AM,1744302105,899.71
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,11:22:25 AM,11:22:55 AM,1744302145,257.85
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,11:22:50 AM,11:23:26 AM,1744302170,1.33
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,11:22:58 AM,11:23:28 AM,1744302178,408.73
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,11:34:15 AM,11:35:36 AM,1744302855,88.42
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,11:34:49 AM,11:35:19 AM,1744302889,124.45
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,11:35:26 AM,11:35:56 AM,1744302926,348.69
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:18:29 PM,12:18:59 PM,1744305509,91.88
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:19:14 PM,12:19:44 PM,1744305554,160.29
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:33:39 PM,12:34:41 PM,1744306419,149.6
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,12:34:09 PM,12:34:39 PM,1744306449,425.35
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,12:34:51 PM,12:35:21 PM,1744306491,-199.53
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:35:09 PM,12:35:39 PM,1744306509,261.46
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,12:35:34 PM,12:36:04 PM,1744306534,21.84
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:54:33 PM,12:55:03 PM,1744307673,148.28
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:55:09 PM,12:55:39 PM,1744307709,137.36
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,12:55:46 PM,12:56:16 PM,1744307746,45.06
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,1:29:02 PM,1:29:44 PM,1744309742,67.59
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,1:29:37 PM,1:30:07 PM,1744309777,725.41
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,1:32:39 PM,1:33:09 PM,1744309959,157.08
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,1:58:54 PM,1:59:48 PM,1744311534,158.96
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,1:59:24 PM,1:59:54 PM,1744311564,84.97
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,1:59:58 PM,2:00:33 PM,1744311598,236.62
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,2:00:25 PM,2:00:55 PM,1744311625,406.71
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:00:49 PM,2:01:19 PM,1744311649,551.8
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:37:14 PM,2:37:44 PM,1744313834,79.22
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:38:04 PM,2:38:34 PM,1744313884,165.92
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:38:36 PM,2:39:06 PM,1744313916,400.25
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:40:04 PM,2:40:34 PM,1744314004,801.05
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,2:40:29 PM,2:40:59 PM,1744314029,-368.48
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:45:19 PM,2:45:49 PM,1744314319,272.67
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,2:45:47 PM,2:46:17 PM,1744314347,-32.04
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,2:46:43 PM,2:47:40 PM,1744314403,67.04
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,2:47:26 PM,2:47:56 PM,1744314446,185.99
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,3:03:20 PM,3:03:50 PM,1744315400,1143.43
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/10/2025,3:05:12 PM,3:05:42 PM,1744315512,257.12
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/10/2025,3:05:37 PM,3:06:07 PM,1744315537,-89.9
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,9:19:38 AM,9:20:10 AM,1744381178,53.8
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/11/2025,9:20:30 AM,9:21:00 AM,1744381230,1063.38
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,9:20:30 AM,9:21:00 AM,1744381230,1063.38
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,9:30:02 AM,9:30:32 AM,1744381802,922.8
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,9:30:37 AM,9:31:07 AM,1744381837,127.05
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,9:38:17 AM,9:38:47 AM,1744382297,1624.73
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/11/2025,9:38:42 AM,9:39:12 AM,1744382322,-263.31
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,10:48:38 AM,10:49:08 AM,1744386518,51.73
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,11:12:06 AM,11:12:36 AM,1744387926,156.42
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/11/2025,11:12:31 AM,11:13:01 AM,1744387951,-43.46
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,12:02:54 PM,12:04:10 PM,1744390974,70.39
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Smoking,4/11/2025,12:03:50 PM,12:04:20 PM,1744391030,252.92
Site 1,Henry_2nd_Floor_Stair_14_SW_Restrooms_#1,B0-B3-53-D1-29-4C,Vape,4/11/2025,12:04:19 PM,12:04:49 PM,1744391059,228.39
